studio_staff_num,screenplay_writer_num,#seasons,is_airing,in_seiyuu_rank,author,theme_singer,style,avg_rating,avg_ep_length,character_num,class
134,6,3,0,1,3,Mukai Taichi,運動,3.5137991508124533,21.969546720715726,28,bland
99,2,3,0,1,2,Lisa,運動,3.385568589852997,24.71895986808793,35,bland
137,4,4,1,1,7,Kenshi Yonezu,搞笑,3.2862182860862053,30.04512178868694,27,bland
80,4,3,0,0,3,Hoshino Gen,懸疑,3.4389887334358704,22.33416674396765,23,bland
267,1,2,0,1,2,Lisa,運動,2.4526658635683494,24.89112126007058,25,bland
154,6,2,1,1,4,Chico with HoneyWorks,搞笑,4.402193160370949,31.759676056968203,31,refreshing
124,2,4,1,0,7,Sawano Hiroyuki,致鬱,3.4373350086879766,21.30330044241898,21,masterpiece
218,2,2,0,0,7,Mukai Taichi,奇幻,3.650303188250242,23.499844016935654,21,bland
213,1,4,0,0,5,Lisa,運動,3.3782162527202604,18.44731031313961,32,bland
116,2,2,0,1,7,Sawano Hiroyuki,奇幻,3.5320379486734135,27.013086671039876,32,bland
297,4,5,0,0,2,Sawano Hiroyuki,運動,2.67664762614144,39.302639029418664,25,bland
62,2,4,1,1,8,Kenshi Yonezu,運動,3.4940167211593667,21.869030488074085,30,bland
291,3,1,1,0,9,Chico with HoneyWorks,運動,3.9684356588611998,33.02146596021737,15,masterpiece
100,3,3,0,1,4,Kenshi Yonezu,運動,3.131462130753896,25.341534313087003,28,bland
282,6,2,0,1,8,Sawano Hiroyuki,戀愛,3.145365987264805,19.222400699894337,32,bland
95,6,2,0,0,3,Mukai Taichi,戰鬥,3.670474456804007,27.496131160158825,23,bland
190,1,4,0,0,0,Mukai Taichi,運動,3.19518091964564,30.33876454530033,31,bland
270,4,1,0,0,9,Hoshino Gen,戰鬥,3.2788687809366186,20.145860529292058,37,bland
158,1,1,0,1,9,Kenshi Yonezu,運動,3.2010423372928187,25.88397363431149,26,bland
64,4,5,0,0,7,Lisa,搞笑,3.1824093230401282,27.93846519256808,23,bland
257,3,2,1,1,5,Hoshino Gen,運動,3.3033101784876098,20.598107309120607,33,bland
196,2,3,1,1,3,Lisa,戰鬥,3.206177368338284,20.133296299016113,34,bland
249,3,5,1,0,1,Lisa,奇幻,2.9863518220117022,29.167787535738395,32,bland
139,5,3,0,1,2,Sawano Hiroyuki,運動,3.1695946788650597,32.90043394014247,35,bland
64,3,3,0,1,8,Sawano Hiroyuki,戰鬥,3.9006865527245522,26.335075521320555,26,bland
129,4,4,1,1,3,Sawano Hiroyuki,戰鬥,3.5954682547538885,26.211735783350345,31,bland
94,4,5,0,1,9,Lisa,戰鬥,2.9829521500961826,23.758993307009018,33,bland
61,2,2,1,0,3,Lisa,運動,3.5082225701105454,14.292226573490336,25,bland
109,5,5,1,0,2,Eve,奇幻,2.9693923257398604,20.813118180384166,27,bland
104,2,4,0,0,8,Sawano Hiroyuki,搞笑,3.224027834302867,24.786660114940734,35,bland
151,4,4,0,0,6,Lisa,戰鬥,3.3017678289155095,27.64685961075483,34,bland
102,6,3,0,1,5,Sawano Hiroyuki,搞笑,3.3632744283766876,23.41600140921036,37,bland
114,1,5,1,1,7,Mukai Taichi,戀愛,2.894573605549831,29.017032717604266,30,bland
183,5,1,1,0,9,Lisa,戰鬥,3.6243829414227164,17.955546156645937,28,bland
245,1,2,0,0,2,Sawano Hiroyuki,運動,4.07145420922219,13.765106292896023,20,bland
131,6,2,0,1,8,Chico with HoneyWorks,搞笑,2.3364740513286515,21.16503343931351,40,bland
154,3,1,1,1,6,Mukai Taichi,奇幻,3.9015723648472447,22.179569703997256,29,masterpiece
94,6,2,0,0,4,Lisa,搞笑,3.5311309148285015,26.58811714631351,29,bland
142,3,4,1,1,7,Mukai Taichi,戰鬥,3.3941372019847407,15.351348010651371,26,bland
195,5,4,1,1,2,Sawano Hiroyuki,致鬱,2.230885951245729,20.36429487942462,35,bland
187,6,3,1,1,2,Sawano Hiroyuki,致鬱,3.5769749425474706,28.42402943886293,35,refreshing
174,1,5,1,0,4,Lisa,搞笑,3.149443140322924,34.17918350145969,32,bland
259,5,3,0,0,5,Mukai Taichi,運動,3.574452273039381,28.4676918013141,29,bland
55,1,2,1,1,4,Lisa,運動,3.400148898647536,19.323794178275783,26,bland
195,4,4,1,0,3,Mukai Taichi,搞笑,4.334391770705814,27.987330173336787,29,bland
272,2,4,0,1,5,Mukai Taichi,戀愛,3.291392780096993,17.08125663665995,27,bland
65,4,2,1,0,1,Kenshi Yonezu,致鬱,3.2311208254121673,24.49441130011042,28,bland
276,3,5,0,1,2,Mukai Taichi,致鬱,3.416466200146564,22.3928914520378,27,bland
183,6,1,1,1,6,Lisa,戀愛,2.9971791230835816,23.9441744022246,32,bland
272,3,5,0,0,2,Eve,戰鬥,3.455028025112967,21.488188861096365,31,bland
197,3,3,0,0,5,Kenshi Yonezu,運動,4.162604870722715,23.84402455188842,21,bland
296,3,2,0,0,8,Kenshi Yonezu,致鬱,3.3820512524873165,28.925133906443353,20,bland
228,1,5,0,0,2,Mukai Taichi,致鬱,4.131400189806207,25.540671880081227,18,bland
148,4,2,1,0,3,Lisa,奇幻,3.5066458995118905,30.670458715658498,19,bland
283,5,5,0,1,6,Sawano Hiroyuki,戰鬥,2.6665570366057345,32.966319177526316,34,bland
233,2,5,1,1,3,Mukai Taichi,運動,3.4576673212960505,23.95776769416762,30,bland
194,4,2,0,1,3,Eve,戰鬥,2.866347463199516,25.996635580966057,27,bland
121,3,5,0,0,1,Chico with HoneyWorks,懸疑,3.989311874126404,17.94552239476473,35,bland
152,3,1,1,0,5,Sawano Hiroyuki,運動,3.127968035948425,27.517049053662554,35,bland
95,5,3,1,1,5,Lisa,運動,4.072817381230315,22.618982249131143,30,bland
237,1,1,0,1,6,Mukai Taichi,戰鬥,3.747644697718228,23.64110156031456,28,bland
124,1,4,1,1,2,Sawano Hiroyuki,運動,3.8949412740023237,30.03638520515215,32,masterpiece
169,3,1,0,1,3,Sawano Hiroyuki,運動,3.5682192204049974,23.144386730122363,29,bland
172,6,1,0,1,9,Lisa,運動,3.9409121092395116,27.395506140231117,26,masterpiece
99,3,2,1,1,4,Sawano Hiroyuki,戰鬥,3.022577521387756,20.950114802512438,39,bland
246,3,4,1,1,0,Sawano Hiroyuki,運動,2.0500778798173385,29.827521746170678,22,bland
246,4,3,1,0,8,Lisa,戰鬥,2.649139613568548,25.901924361154588,27,bland
254,3,5,1,1,0,Kenshi Yonezu,戰鬥,4.063855623126838,24.24221613730754,33,bland
147,1,2,0,1,6,Lisa,奇幻,2.9656537416695397,17.703944292290885,30,bland
91,2,1,1,1,4,Eve,運動,4.48687771776469,25.347580871304487,30,bland
156,5,2,0,1,4,Lisa,戰鬥,3.054661621680525,21.674696454777308,27,bland
70,5,5,0,1,3,Mukai Taichi,運動,2.9870073715599883,30.074342736664036,27,bland
155,1,5,0,0,2,Eve,戰鬥,3.7525815623442633,29.388756814651458,34,bland
300,5,1,0,1,8,Hoshino Gen,戰鬥,3.47809354116299,10.297902844429071,26,bland
108,5,2,0,0,9,Lisa,戰鬥,3.1300280755219223,27.399841705777025,30,bland
71,6,1,1,1,8,Chico with HoneyWorks,奇幻,3.20621555854473,32.2224912245909,32,bland
81,4,5,0,1,4,Lisa,戀愛,3.6127466912831094,33.98461186785027,34,bland
95,5,1,0,0,7,Eve,致鬱,2.8366586542839363,26.09991298598957,18,bland
214,3,3,0,1,5,Lisa,戰鬥,4.019462560288206,19.850568517860054,29,masterpiece
92,5,1,1,1,9,Eve,戰鬥,3.023381856131278,23.791711045233214,29,bland
187,5,1,0,1,8,Mukai Taichi,運動,3.0075426030440484,24.82787506822265,32,bland
287,6,4,0,0,0,Lisa,運動,4.357510039524907,22.326506612832063,39,bland
217,1,5,1,1,9,Sawano Hiroyuki,致鬱,3.560525672273537,26.22583973489787,23,bland
187,1,2,0,0,8,Lisa,戰鬥,3.4907334943470287,27.721260645158868,27,bland
95,5,3,0,1,8,Lisa,搞笑,3.6211286509809884,29.983508533748374,26,bland
198,3,1,0,0,9,Lisa,運動,3.4666333572337034,18.282275627819534,29,bland
238,1,5,1,0,4,Kenshi Yonezu,運動,4.411829442920221,20.4635317655529,22,bland
150,2,5,0,0,8,Mukai Taichi,戰鬥,3.9479935318073314,30.952725879325854,26,bland
213,5,2,0,0,8,Mukai Taichi,運動,4.133376914978152,12.831027881793675,31,bland
295,1,2,1,0,8,Sawano Hiroyuki,懸疑,3.1240114748028778,22.870956339286717,23,bland
171,2,5,0,0,5,Lisa,運動,2.61775453875347,22.686810701555565,32,bland
143,5,1,0,1,6,Sawano Hiroyuki,戰鬥,2.1608057481269816,26.768145999698874,26,bland
50,6,1,1,0,7,Lisa,懸疑,2.803554379483914,26.41941840769621,31,bland
260,6,3,0,0,0,Hoshino Gen,運動,3.6869412841019833,27.6713994445521,32,bland
300,2,4,1,1,4,Eve,戰鬥,2.9504005131820934,27.84945832391841,23,bland
67,2,2,1,0,9,Lisa,戰鬥,3.623646671832017,27.072843043336817,28,bland
230,2,5,1,1,5,Kenshi Yonezu,運動,3.5673282665239388,31.1838560864024,30,bland
212,6,4,0,0,3,Sawano Hiroyuki,運動,4.02678071649265,27.532477103782494,29,bland
213,2,2,1,1,2,Mukai Taichi,運動,3.3205711974808665,19.78795758200028,37,bland
253,1,5,0,0,6,Sawano Hiroyuki,運動,3.577976763503071,25.90161990457324,29,bland
119,3,1,0,1,4,Hoshino Gen,運動,4.315643962856896,21.896274605304253,41,bland
114,4,4,1,0,0,Sawano Hiroyuki,搞笑,3.26180385486156,17.305368129636868,35,bland
294,3,3,1,1,6,Mukai Taichi,致鬱,3.9793338971591594,29.446544934163764,26,refreshing
184,6,1,0,1,0,Sawano Hiroyuki,運動,4.52257669026178,30.193900640912787,29,masterpiece
98,5,4,0,1,1,Lisa,戀愛,3.4908485623809473,27.488428593746853,32,bland
153,4,2,1,1,8,Sawano Hiroyuki,奇幻,2.5101391495888015,26.8106991228005,26,bland
163,1,2,0,1,6,Kenshi Yonezu,戀愛,3.6257511438426997,24.46610634254649,32,bland
277,6,5,0,1,6,Lisa,運動,3.13675356242305,30.806318271739457,31,bland
176,4,4,0,0,7,Lisa,運動,3.113306647580433,32.20966688936103,28,bland
166,1,1,0,1,4,Kenshi Yonezu,奇幻,3.08027058804489,27.088125811491576,21,bland
53,6,2,1,1,1,Sawano Hiroyuki,運動,3.8180116787489657,25.56985905805862,26,refreshing
110,4,2,1,0,4,Lisa,運動,3.1423438056283244,21.57883388304691,25,bland
181,3,5,1,0,7,Sawano Hiroyuki,戰鬥,4.539485660708634,27.45541788212924,22,bland
53,1,4,0,0,7,Sawano Hiroyuki,戰鬥,3.751024844034305,15.37730134260143,25,refreshing
249,3,4,1,0,1,Lisa,運動,3.914267594098463,24.748312528604316,32,bland
92,6,2,0,1,7,Hoshino Gen,戀愛,2.533950136626043,28.203787594563064,23,bland
230,1,3,1,1,5,Sawano Hiroyuki,運動,3.8867672960478754,29.122135486358793,30,masterpiece
253,1,5,1,0,5,Sawano Hiroyuki,奇幻,3.679263940971214,30.402073361866687,37,bland
85,5,4,1,0,8,Eve,奇幻,3.4057690347062497,26.809371097115136,30,bland
205,5,1,1,1,2,Lisa,戰鬥,2.6964643347102113,28.20205824299665,30,bland
240,5,3,1,1,4,Kenshi Yonezu,戰鬥,3.8597815118386425,29.39425705864059,30,bland
227,4,2,0,0,8,Lisa,戰鬥,3.8371210835103806,25.239769240486158,39,bland
255,2,3,0,0,4,Hoshino Gen,運動,4.065576744604691,24.220111915727987,23,bland
166,5,1,1,0,1,Eve,運動,3.1087869097291643,22.828537769853064,27,bland
249,3,1,0,0,2,Sawano Hiroyuki,戰鬥,3.7297402535706117,26.129717417097268,33,bland
280,4,4,1,0,1,Mukai Taichi,奇幻,3.955948172994155,18.39029215811444,30,bland
112,5,2,0,0,1,Sawano Hiroyuki,運動,3.8163846487760225,17.451472753499708,30,bland
268,3,3,1,1,5,Lisa,懸疑,4.442006259529614,29.92924691641969,35,bland
150,5,1,0,0,8,Mukai Taichi,運動,2.739529041126228,31.935313958662263,37,bland
290,3,1,0,0,3,Chico with HoneyWorks,運動,3.8358311611153972,22.78104334081513,34,bland
242,3,2,1,0,9,Chico with HoneyWorks,戰鬥,2.8082627132683737,22.81662945989998,28,bland
71,6,2,1,1,8,Sawano Hiroyuki,運動,3.4570905594502577,23.269276771206236,25,bland
70,5,3,1,1,3,Sawano Hiroyuki,懸疑,3.1330021716616527,30.722468101426287,27,bland
92,3,3,0,0,2,Sawano Hiroyuki,戰鬥,3.5285894293072264,35.22536564448234,15,bland
77,2,1,0,1,4,Sawano Hiroyuki,搞笑,3.6888143042271877,25.266008116097236,34,bland
238,4,5,0,1,2,Sawano Hiroyuki,戰鬥,3.0389356615398664,34.68924672092595,27,bland
154,4,1,1,0,3,Kenshi Yonezu,戀愛,4.182177778430655,28.19473221716577,12,bland
249,5,2,1,1,2,Sawano Hiroyuki,運動,3.5528970774708135,24.377178551856975,25,refreshing
88,3,2,1,1,9,Sawano Hiroyuki,致鬱,3.0927900867528813,18.243022371096888,32,bland
221,1,2,0,0,4,Lisa,運動,3.5762866481042885,28.846431948682888,24,bland
247,4,5,0,0,1,Hoshino Gen,致鬱,3.678761036682423,30.739041484885313,26,bland
237,3,3,1,1,0,Kenshi Yonezu,運動,3.3731561636134897,23.758774693767197,36,bland
245,3,2,1,0,8,Sawano Hiroyuki,奇幻,3.9308870824103153,23.023249817539693,30,bland
219,1,1,1,1,1,Chico with HoneyWorks,奇幻,3.67781395958215,31.916254174579326,30,bland
55,2,5,0,1,3,Sawano Hiroyuki,運動,2.9356390508275494,23.323156056814366,35,bland
54,6,2,0,0,7,Hoshino Gen,運動,3.6641369193611775,23.791728945257034,31,bland
174,5,4,0,1,0,Lisa,戀愛,3.1648057879329117,14.147709003638674,31,bland
210,1,1,1,1,0,Sawano Hiroyuki,戰鬥,4.017403514743574,34.53580118468802,33,masterpiece
277,3,3,0,0,6,Hoshino Gen,懸疑,4.6590343652926,21.38530039523053,25,bland
105,5,2,0,1,2,Lisa,運動,3.6540364534207845,20.65002971753777,28,refreshing
236,6,3,0,1,0,Lisa,戀愛,3.497601250518335,23.9346917769165,26,bland
288,5,5,0,0,4,Sawano Hiroyuki,戰鬥,3.3509563039146086,25.006270594351136,35,bland
99,6,4,0,1,6,Sawano Hiroyuki,運動,2.890604136325132,28.708104723650905,30,bland
56,1,4,1,0,1,Lisa,奇幻,2.9382944913906455,23.441005830711912,30,bland
255,2,2,0,1,7,Lisa,運動,2.5669648795847104,17.437944170726418,34,bland
174,1,1,1,0,2,Lisa,運動,3.8985514257459997,14.930282238219014,21,bland
61,1,2,1,0,6,Sawano Hiroyuki,運動,3.680564434094942,28.083183479310748,31,bland
254,1,4,0,0,9,Lisa,奇幻,3.1363959679940194,34.128505539938885,25,bland
114,6,5,0,0,8,Lisa,戰鬥,3.498856681780398,31.035072029501137,28,bland
142,4,5,0,1,5,Kenshi Yonezu,戰鬥,4.367412805589834,25.536417746834186,26,bland
61,6,2,0,0,1,Sawano Hiroyuki,致鬱,3.5814371977592003,34.2425631971181,32,bland
276,1,5,1,1,4,Lisa,戰鬥,2.865711311518898,24.520262827581025,30,bland
103,1,1,1,0,6,Hoshino Gen,戰鬥,4.405432972334153,17.28111980183165,19,bland
202,1,4,1,0,5,Sawano Hiroyuki,奇幻,3.2376421472790406,30.927399868035312,18,bland
55,5,4,0,1,1,Mukai Taichi,戀愛,3.891123692085544,24.622415576564144,31,refreshing
213,6,1,1,0,2,Lisa,戰鬥,2.712917050950951,25.60670719815249,26,bland
124,1,5,0,0,2,Mukai Taichi,致鬱,2.905935816281717,23.109167094797296,31,bland
260,3,1,0,1,6,Sawano Hiroyuki,致鬱,3.088064860804355,21.18073003915129,21,bland
160,6,4,1,0,9,Mukai Taichi,奇幻,4.3236978573606635,29.164582986870222,24,bland
183,1,1,0,1,7,Lisa,懸疑,2.9818831951077036,22.746876089269403,30,bland
188,4,3,1,0,1,Sawano Hiroyuki,運動,4.266822831952745,26.242453471144536,34,bland
277,6,4,0,0,3,Eve,運動,3.922032514536893,22.617028965938104,39,bland
185,1,2,0,1,8,Mukai Taichi,搞笑,3.2341012256922017,24.976551756382516,33,bland
169,2,5,1,1,0,Lisa,致鬱,3.554410036246695,24.64043151876287,30,bland
236,5,4,1,0,0,Lisa,運動,3.4393095609401882,26.826984440643255,26,bland
125,2,1,1,1,8,Sawano Hiroyuki,奇幻,3.3326363655497584,19.812399426748634,30,bland
217,2,5,0,0,3,Hoshino Gen,戰鬥,3.8948690359950424,17.352642326069187,30,bland
90,2,2,1,0,2,Lisa,致鬱,3.5100139908602914,23.364600247920087,29,bland
140,5,4,0,1,2,Mukai Taichi,戀愛,3.577946574755429,32.93167589185405,23,refreshing
52,4,5,0,0,5,Mukai Taichi,戰鬥,3.8694930532689873,22.188528297272082,27,bland
121,3,3,1,0,5,Lisa,奇幻,4.151340522016114,13.538625757354971,24,bland
107,2,3,1,0,3,Lisa,運動,3.033283149047281,25.84051528670034,19,bland
260,2,3,1,1,3,Hoshino Gen,運動,3.7492882982628717,19.648739774910815,29,bland
147,1,2,1,0,6,Sawano Hiroyuki,戰鬥,3.8560959751002697,24.039107611208024,37,bland
104,5,5,0,1,8,Sawano Hiroyuki,搞笑,2.8424435278560876,31.964240743943765,35,bland
135,2,5,0,0,3,Eve,運動,3.5381225711325377,21.58457911492347,33,bland
152,2,4,1,1,3,Kenshi Yonezu,戰鬥,3.220055172254047,23.58916191539908,29,bland
57,4,5,0,0,6,Lisa,搞笑,3.6121090390839363,29.389282132315586,26,bland
96,3,4,1,0,7,Lisa,戀愛,4.113316567536183,35.639959402108865,36,bland
193,6,4,1,1,1,Kenshi Yonezu,戰鬥,4.125704639840374,39.88966361856344,28,refreshing
130,3,4,1,1,9,Sawano Hiroyuki,戰鬥,3.1160890241570494,29.980976588165003,26,bland
202,5,2,0,0,4,Lisa,戰鬥,2.4274197192360667,23.861118982792053,30,bland
98,4,5,1,0,5,Lisa,運動,3.597974261206842,20.44467710125695,28,bland
298,3,1,1,0,7,Hoshino Gen,戰鬥,4.377008726348723,27.852275697633605,35,bland
60,2,1,0,1,0,Chico with HoneyWorks,運動,3.7928232823557755,25.52160997852919,26,bland
171,3,3,1,0,5,Lisa,運動,4.326068900078024,25.317670030347262,20,bland
145,3,1,0,0,3,Kenshi Yonezu,戰鬥,2.2948602141671657,29.963232744363353,23,bland
284,4,2,1,0,2,Lisa,運動,3.3505226094847846,25.464126337003812,38,bland
90,5,1,0,0,0,Kenshi Yonezu,致鬱,4.17714640843014,17.08186157299521,39,bland
263,2,4,0,1,4,Eve,運動,3.7231226796822683,23.461720291549458,25,bland
98,5,2,1,0,4,Sawano Hiroyuki,戰鬥,3.232147347035795,23.825070526888307,24,bland
100,1,2,1,1,5,Kenshi Yonezu,戰鬥,3.2522656477964826,19.973848813106244,35,bland
174,3,4,0,1,0,Mukai Taichi,運動,3.5152511164786837,19.896159817068877,17,bland
189,2,2,1,0,8,Lisa,戰鬥,3.38422167329791,19.5588557087376,29,bland
224,5,2,0,0,5,Lisa,致鬱,3.0396487420824396,17.909898107733575,28,bland
254,2,4,0,1,7,Lisa,戰鬥,4.528725245470477,28.923092621890518,31,bland
253,1,5,0,1,0,Lisa,致鬱,3.937460941548204,21.929506751398755,29,bland
117,1,3,1,0,2,Sawano Hiroyuki,戰鬥,3.277457172864094,26.96803265121796,35,bland
257,5,3,0,0,5,Hoshino Gen,運動,3.2784426470258112,30.56142984223601,31,bland
89,5,1,0,0,2,Lisa,戀愛,2.903177938760119,16.352361920989082,21,bland
173,6,2,1,1,1,Lisa,致鬱,4.7579520640486,15.288913477465407,28,refreshing
76,1,1,1,1,6,Kenshi Yonezu,戰鬥,4.214488385567685,27.309314257250705,26,bland
112,3,3,1,0,8,Hoshino Gen,戰鬥,2.9200563295817834,26.43027228400725,29,bland
90,6,3,1,0,4,Hoshino Gen,懸疑,4.1108650651390874,24.231219191139893,42,bland
253,4,5,1,0,2,Eve,運動,4.205718935517375,25.049909934457364,32,bland
271,4,2,1,1,6,Chico with HoneyWorks,戰鬥,3.3969586880421483,19.48144572924558,23,bland
77,5,2,1,0,8,Lisa,戰鬥,3.0606834794267135,19.9351817505724,22,bland
201,5,4,0,0,5,Mukai Taichi,運動,2.655911409724138,23.336959549514116,42,bland
148,6,4,0,0,5,Sawano Hiroyuki,戀愛,3.9574066347397805,29.030118252671834,22,bland
208,5,3,0,0,4,Kenshi Yonezu,搞笑,3.269189882414795,24.653917730437367,28,bland
173,1,3,0,0,2,Sawano Hiroyuki,戰鬥,3.445822173199664,25.07547782601004,31,bland
182,6,1,1,0,4,Kenshi Yonezu,搞笑,3.4366936168330997,26.442609212178176,25,bland
79,4,1,0,0,7,Mukai Taichi,戰鬥,3.536679198920599,24.19589000668255,22,bland
92,6,2,0,0,7,Chico with HoneyWorks,致鬱,3.7171056143034007,34.845806067215804,45,bland
211,4,4,0,0,0,Mukai Taichi,搞笑,3.2842970927016797,26.801450073676254,18,bland
202,4,2,0,0,0,Sawano Hiroyuki,奇幻,3.250039420243738,33.86313725546064,34,bland
78,6,3,1,1,1,Lisa,奇幻,4.002147165964235,28.21954738145613,28,refreshing
170,1,5,0,1,1,Sawano Hiroyuki,運動,3.9568435235181947,24.232094071821752,22,masterpiece
148,4,2,0,1,5,Lisa,戀愛,3.604563329947411,26.647435257742277,32,bland
128,4,4,1,0,8,Sawano Hiroyuki,搞笑,3.4077909098779537,25.951965904125636,18,bland
117,4,2,0,0,5,Sawano Hiroyuki,戰鬥,3.681924758993975,21.29083743135868,26,bland
207,1,3,1,0,9,Sawano Hiroyuki,奇幻,4.054339996734218,18.861665576436984,24,bland
114,2,3,0,0,9,Sawano Hiroyuki,奇幻,4.076929263362709,20.482543371519586,24,bland
145,3,3,0,0,0,Sawano Hiroyuki,戰鬥,2.991121449537912,23.391424286485744,31,bland
104,4,4,0,0,5,Eve,致鬱,3.8939409450989597,31.15286025502968,33,bland
61,3,5,0,0,0,Lisa,戰鬥,3.6681135227737816,23.231029789440772,33,bland
259,4,3,1,0,7,Lisa,奇幻,4.165400594736156,23.553488210605718,26,bland
52,4,5,0,1,0,Lisa,戰鬥,3.3111493593376684,24.017463742676995,34,bland
300,1,1,1,0,0,Chico with HoneyWorks,運動,4.138245907942735,29.478608522076467,37,bland
139,5,2,0,1,4,Sawano Hiroyuki,戰鬥,4.13734781592268,27.96257025281755,27,masterpiece
261,4,5,1,1,2,Hoshino Gen,運動,4.196647909751272,23.7542559068695,35,refreshing
150,5,2,0,1,5,Sawano Hiroyuki,戰鬥,3.4632661151315447,32.54357556065275,33,bland
239,6,5,0,1,2,Sawano Hiroyuki,運動,3.3902411210447942,26.361498495925083,34,bland
256,2,2,0,1,9,Lisa,戰鬥,3.3950989796150353,25.03182629765859,31,bland
84,5,3,0,0,1,Sawano Hiroyuki,戀愛,3.901260502855531,17.848041102532477,34,bland
279,5,4,0,0,4,Mukai Taichi,戰鬥,3.95047880236656,23.58863867098628,30,bland
151,6,2,1,0,5,Lisa,搞笑,3.8673249246856933,21.31528344759194,33,bland
109,1,2,0,1,1,Lisa,奇幻,3.7860790425853685,27.839686572358346,37,refreshing
222,1,1,0,0,3,Sawano Hiroyuki,戰鬥,3.444753169694381,11.870049332303392,29,bland
255,3,1,1,0,1,Lisa,奇幻,3.7699536268639284,14.112332810364261,33,bland
161,6,4,1,1,1,Eve,戰鬥,3.378994154117894,23.456752864181798,29,bland
157,3,1,0,0,8,Eve,戰鬥,3.9259657420082057,28.4518587036357,24,bland
88,3,5,1,0,1,Eve,戀愛,3.438852100090745,20.53509193575411,26,bland
291,6,2,1,0,4,Kenshi Yonezu,搞笑,4.165409088761189,20.38014655381677,26,bland
187,4,1,1,1,4,Hoshino Gen,奇幻,3.8711125723122484,27.430123485665934,32,refreshing
177,2,3,0,0,7,Sawano Hiroyuki,懸疑,3.7984049813038276,18.877698871234813,23,bland
170,3,4,1,1,5,Lisa,戰鬥,4.038025422602883,29.02762479277508,32,masterpiece
174,4,5,0,1,9,Sawano Hiroyuki,運動,3.7806550545951403,26.303796366626496,35,bland
129,3,5,0,1,5,Hoshino Gen,致鬱,3.883566542113336,27.314001817743,23,refreshing
84,1,1,1,0,4,Sawano Hiroyuki,戰鬥,4.231370409917239,24.002550973685278,32,bland
182,5,3,1,0,1,Mukai Taichi,戀愛,4.096758923426767,31.54553712005708,32,bland
162,3,5,0,1,0,Sawano Hiroyuki,奇幻,4.082044046396611,24.194065351836766,27,bland
295,2,2,1,1,8,Lisa,致鬱,2.516912243069067,28.104841799538406,36,bland
260,5,5,1,1,4,Sawano Hiroyuki,懸疑,3.5175214069349976,28.67466020946756,32,bland
299,5,5,0,1,6,Sawano Hiroyuki,致鬱,4.25449329195027,19.809303676196322,28,bland
291,3,5,0,0,7,Lisa,戰鬥,3.5925648582576413,28.38361346697262,35,bland
168,6,2,0,1,3,Lisa,戰鬥,4.0110259106161825,27.51991719857346,30,masterpiece
146,3,4,0,0,1,Sawano Hiroyuki,搞笑,3.9498347251119124,28.957600389068368,24,bland
133,3,3,1,0,3,Lisa,戰鬥,4.04561812583207,22.17105809465934,29,bland
222,2,5,1,1,7,Lisa,懸疑,3.977706537818327,33.751348880582164,36,bland
61,1,4,0,0,7,Lisa,懸疑,3.771391396716845,27.06489950305959,39,bland
103,6,5,0,1,7,Lisa,奇幻,3.7793433223323336,13.876809081596965,25,bland
211,1,5,0,1,0,Hoshino Gen,懸疑,3.8975267323863645,26.538062612581115,38,refreshing
244,1,1,0,0,1,Eve,搞笑,3.1571568284697062,22.39437882970021,26,bland
79,6,3,1,0,4,Sawano Hiroyuki,奇幻,3.670116792772186,19.02241087836734,33,bland
129,4,4,1,0,7,Lisa,奇幻,4.367650919703311,26.915941598097817,29,bland
165,5,1,1,1,8,Lisa,戰鬥,4.190519877809466,32.68841878229416,33,masterpiece
70,4,5,1,0,4,Lisa,戰鬥,3.364800203533889,16.658985142182118,26,bland
173,1,5,1,1,1,Chico with HoneyWorks,搞笑,2.6651798858772437,37.50044127774261,31,bland
203,3,2,1,0,3,Sawano Hiroyuki,懸疑,3.776606607034797,33.90032057225928,26,bland
50,4,4,0,0,4,Sawano Hiroyuki,戰鬥,4.363196866709829,22.4179467070231,32,bland
146,3,2,0,0,5,Mukai Taichi,奇幻,3.0922834839325044,22.90833612000924,33,bland
227,4,5,0,0,1,Sawano Hiroyuki,運動,3.64463989652184,24.713598633214534,33,bland
151,2,3,0,1,8,Eve,運動,3.8791942908895916,23.266523300389853,25,bland
95,2,5,1,1,2,Mukai Taichi,奇幻,3.3828193347485045,26.65836914293318,21,bland
255,2,5,1,0,1,Eve,運動,2.9695997419385036,23.991743218988013,28,bland
76,1,2,1,1,4,Sawano Hiroyuki,奇幻,3.1762431601843266,29.92346902799052,36,bland
161,2,5,0,1,6,Sawano Hiroyuki,戰鬥,4.582013827784227,20.222138205656186,28,masterpiece
273,6,3,1,0,5,Sawano Hiroyuki,運動,3.6404712335042477,29.452117167305587,26,bland
82,6,2,1,1,2,Hoshino Gen,懸疑,3.1869747766264998,23.318897237540785,27,bland
96,1,3,1,0,6,Lisa,戰鬥,3.882322926804418,26.483516756818183,29,bland
78,2,1,0,1,0,Lisa,致鬱,4.081771014951942,14.961007295302107,27,bland
219,5,1,0,0,1,Lisa,運動,4.188719790196958,28.278103341146064,31,bland
79,1,3,1,1,1,Mukai Taichi,戰鬥,3.5951588444934135,29.161680002593336,30,refreshing
122,5,3,1,0,3,Lisa,運動,3.315349806169183,32.74149230202985,25,bland
79,3,1,1,0,8,Kenshi Yonezu,戰鬥,3.2333927705783077,27.80983300505664,33,bland
